Date,State,%_Positive_Antigen_Tests,Total_Antigen_Detection_Tests,Positive_Antigen_Tests,%_Positive_PCR_Tests,Total_PCR_Tests,Positive_PCR_Tests
2022-01-01,IN,0.0,0.0,0.0,0.02237,868.667,19.43208079
2022-01-08,IN,0.0,0.0,0.0,0.01704,908.333,15.477994319999999
2022-01-15,IN,0.01667,0.0,0.0,0.01361,845.333,11.50498213
2022-01-22,IN,0.01667,0.0,0.0,0.00757,780.0,5.9046
2022-01-29,IN,0.01667,0.0,0.0,0.00538,634.333,3.41271154
2022-02-05,IN,0.0,0.0,0.0,0.005869999999999999,528.667,3.10327529
2022-02-12,IN,0.0,0.0,0.0,0.00756,424.333,3.20795748
2022-02-19,IN,0.0,0.0,0.0,0.01042,385.0,4.0117
2022-02-26,IN,0.0,0.0,0.0,0.008960000000000001,372.333,3.336103680000001
2022-03-05,IN,0.0,0.0,0.0,0.008409999999999999,358.333,3.01358053
2022-03-12,IN,0.0,0.0,0.0,0.0066500000000000005,358.0,2.3807
2022-03-19,IN,0.0,0.0,0.0,0.006919999999999999,341.667,2.3643356399999993
2022-03-26,IN,0.0,0.0,0.0,0.00748,355.333,2.65789084
2022-04-02,IN,0.0,0.0,0.0,0.0074399999999999996,358.667,2.6684824799999998
2022-04-09,IN,0.0,0.0,0.0,0.00627,376.667,2.36170209
2022-04-16,IN,0.0,0.0,0.0,0.00358,369.0,1.3210199999999999
2022-04-23,IN,0.0,0.0,0.0,0.00417,384.0,1.60128
2022-04-30,IN,0.0,0.0,0.0,0.00596,382.667,2.28069532
2022-05-07,IN,0.0,0.0,0.0,0.00975,408.667,3.98450325
2022-05-14,IN,0.0,0.0,0.0,0.00846,373.333,3.1583971800000006
2022-05-21,IN,0.0,0.0,0.0,0.00787,355.333,2.7964707100000004
2022-05-28,IN,0.0,0.0,0.0,0.00504,330.333,1.6648783200000001
2022-06-04,IN,0.0,0.0,0.0,0.01229,315.667,3.8795474299999997
2022-06-11,IN,0.0,0.0,0.0,0.013420000000000001,312.667,4.19599114
2022-06-18,IN,0.0,0.0,0.0,0.02182,294.667,6.4296339399999995
2022-06-25,IN,0.0,0.0,0.0,0.01775,280.0,4.97
2022-07-02,IN,0.0,0.0,0.0,0.01719,260.0,4.4694
2022-07-09,IN,0.11111,0.0,0.0,0.01726,248.667,4.291992420000001
2022-07-16,IN,0.11111,0.0,0.0,0.022869999999999998,248.667,5.68701429
2022-07-23,IN,0.11111,0.0,0.0,0.0282,234.333,6.6081905999999995
2022-07-30,IN,0.0,0.0,0.0,0.03117,223.667,6.97170039
2022-08-06,IN,0.0,0.0,0.0,0.02735,218.667,5.98054245
2022-08-13,IN,0.0,0.0,0.0,0.02243,221.667,4.971990809999999
2022-08-20,IN,0.11111,0.0,0.0,0.01935,244.0,4.7214
2022-08-27,IN,0.24444,0.0,0.0,0.03436,259.667,8.922158119999999
2022-09-03,IN,0.24444,0.0,0.0,0.058019999999999995,266.0,15.433319999999998
2022-09-10,IN,0.13333,0.0,0.0,0.07397000000000001,266.333,19.700652010000002
2022-09-17,IN,0.0,0.0,0.0,0.09054000000000001,294.667,26.67915018
2022-09-24,IN,0.06667,0.0,0.0,0.10535,320.0,33.712
2022-10-01,IN,0.12222,0.0,0.0,0.13595000000000002,365.333,49.667021350000006
2022-10-08,IN,0.28889,0.0,0.0,0.14819000000000002,385.333,57.10249727000001
2022-10-15,IN,0.22222,0.0,0.0,0.15686999999999998,433.667,68.02934228999999
2022-10-22,IN,0.24359000000000003,0.0,0.0,0.13296,459.667,61.117324319999994
2022-10-29,IN,0.14359,0.0,0.0,0.14642,504.0,73.79568
2022-11-05,IN,0.21538000000000002,0.0,0.0,0.14429999999999998,527.0,76.0461
2020-11-14,IA,0.33332999999999996,3.0,0.9999899999999999,0.0,689.667,0.0
2020-11-21,IA,0.33332999999999996,2.333,0.77765889,0.0,583.0,0.0
2020-11-28,IA,0.33332999999999996,1.667,0.55566111,0.0,537.0,0.0
2020-12-05,IA,0.0,2.333,0.0,0.0,491.0,0.0
2020-12-12,IA,0.0,2.0,0.0,0.0,507.667,0.0
2020-12-19,IA,0.0,2.667,0.0,0.0,466.667,0.0
2020-12-26,IA,0.0,2.0,0.0,0.0,433.667,0.0
2021-01-02,IA,0.0,2.0,0.0,0.0,437.667,0.0
2021-01-09,IA,0.0,1.0,0.0,0.0,521.333,0.0
2021-01-16,IA,0.0,1.333,0.0,0.0,612.333,0.0
2021-01-23,IA,0.0,59.333,0.0,0.0,623.0,0.0
2021-01-30,IA,0.0,59.333,0.0,0.0,573.667,0.0
2021-02-06,IA,0.0,59.0,0.0,0.0,527.0,0.0
2021-02-13,IA,0.0,0.667,0.0,0.0,518.0,0.0
2021-02-20,IA,0.0,0.333,0.0,0.0,552.0,0.0
2021-02-27,IA,0.0,0.0,0.0,0.0,586.333,0.0
2021-03-06,IA,0.0,0.0,0.0,0.0,594.333,0.0
2021-03-13,IA,0.0,0.0,0.0,0.0,596.333,0.0
2021-03-20,IA,0.0,0.0,0.0,0.0016,589.667,0.9434672000000001
2021-03-27,IA,0.0,0.333,0.0,0.0027,607.667,1.6407009000000001
2021-04-03,IA,0.0,0.333,0.0,0.00473,629.333,2.9767450899999996
2021-04-10,IA,0.0,1.0,0.0,0.008329999999999999,634.333,5.283993889999999
2021-04-17,IA,0.0,1.0,0.0,0.01328,653.333,8.67626224
2021-04-24,IA,0.0,1.0,0.0,0.01876,656.0,12.30656
2021-05-01,IA,0.0,0.667,0.0,0.01949,648.333,12.63601017
2021-05-08,IA,0.0,0.333,0.0,0.02067,597.0,12.33999
2021-05-15,IA,0.0,0.667,0.0,0.02778,534.667,14.85304926
2021-05-22,IA,0.0,0.333,0.0,0.036840000000000005,484.333,17.842827720000003
2021-05-29,IA,0.0,0.333,0.0,0.04843,457.0,22.13251
2021-06-05,IA,0.0,0.333,0.0,0.05499,460.0,25.295399999999997
2021-06-12,IA,0.0,0.333,0.0,0.06509999999999999,463.667,30.184721699999994
2021-06-19,IA,0.0,0.333,0.0,0.08435000000000001,465.0,39.222750000000005
2021-06-26,IA,0.0,0.0,0.0,0.10039999999999999,436.667,43.841366799999996
2021-07-03,IA,0.0,1.0,0.0,0.12658,429.0,54.30282
2021-07-10,IA,0.0,2.667,0.0,0.13043,392.0,51.12855999999999
2021-07-17,IA,0.24314,8.333,2.02608562,0.17283,444.667,76.85179761
2021-07-24,IA,0.5508299999999999,11.667,6.426533609999999,0.19344999999999998,526.333,101.81911884999998
2021-07-31,IA,0.60762,19.0,11.544780000000001,0.22501000000000002,733.333,165.00725833
2021-08-07,IA,0.61425,37.0,22.727249999999998,0.23182,887.0,205.62434
2021-08-14,IA,0.41996,65.0,27.2974,0.25032,1034.667,258.99784343999994
2021-08-21,IA,0.40683,103.333,42.038964390000004,0.25783,1160.667,299.25477261
2021-08-28,IA,0.35298,96.0,33.88608,0.25049,1331.333,333.48560317
2021-09-04,IA,0.40625,84.333,34.26028125,0.21530000000000002,1590.333,342.39869490000007
2021-09-11,IA,0.46259,60.333,27.90944247,0.1797,1971.333,354.2485401
2021-09-18,IA,0.46667000000000003,65.667,30.644818890000003,0.1539,1918.667,295.2828513
2021-09-25,IA,0.45741,57.0,26.07237,0.14453,1780.333,257.31152849
2021-10-02,IA,0.42524,52.667,22.39611508,0.13454,1654.0,222.52916
2021-10-09,IA,0.38358,44.333,17.00525214,0.11618,1729.667,200.95271206
2021-10-16,IA,0.32141,44.0,14.142039999999998,0.09965,1910.333,190.36468345
2021-10-23,IA,0.29405000000000003,34.333,10.09561865,0.09014,1894.667,170.78528337999998
2021-10-30,IA,0.25984999999999997,30.667,7.968819949999999,0.07373,2170.0,159.9941
2021-11-06,IA,0.16460999999999998,23.667,3.8958248699999998,0.061689999999999995,2279.0,140.59151
2021-11-13,IA,0.08973,24.667,2.2133699100000004,0.05775,2218.333,128.10873075
2021-11-20,IA,0.064,22.0,1.408,0.054400000000000004,2243.333,122.03731520000001
2021-11-27,IA,0.07916000000000001,24.667,1.9526397200000003,0.05311,2481.333,131.78359563
2021-12-04,IA,0.06989,24.0,1.6773599999999997,0.040519999999999994,2978.333,120.68205315999998
2021-12-11,IA,0.03814,21.667,0.8263793800000001,0.036469999999999995,3252.667,118.62476548999999
2021-12-18,IA,0.03489,23.667,0.82574163,0.03001,3203.667,96.14204667
2021-12-25,IA,0.02706,21.333,0.57727098,0.03017,3232.333,97.51948661
2022-01-01,IA,0.0394,25.667,1.0112798,0.027389999999999998,3216.0,88.08623999999999
2022-01-08,IA,0.046020000000000005,22.333,1.02776466,0.02303,3463.0,79.75289
2022-01-15,IA,0.03086,21.0,0.64806,0.01893,3240.333,61.33950369
2022-01-22,IA,0.018520000000000002,16.0,0.29632000000000003,0.01543,2630.333,40.58603819
2022-01-29,IA,0.0,15.0,0.0,0.01369,1922.0,26.31218
2022-02-05,IA,0.05556,13.0,0.72228,0.01253,1496.0,18.74488
2022-02-12,IA,0.09259,15.0,1.3888500000000001,0.01068,1460.333,15.596356440000001
2022-02-19,IA,0.1045,19.333,2.0202984999999996,0.01146,1284.333,14.71845618
2022-02-26,IA,0.048940000000000004,17.667,0.8646229800000002,0.01083,1156.333,12.52308639
2022-03-05,IA,0.04699,18.0,0.8458199999999999,0.01221,1040.333,12.70246593
2022-03-12,IA,0.035089999999999996,12.667,0.44448502999999995,0.01361,994.667,13.53741787
2022-03-19,IA,0.07212,13.333,0.96157596,0.01183,867.333,10.26054939
2022-03-26,IA,0.056639999999999996,12.667,0.7174588799999999,0.00992,807.667,8.01205664
2022-04-02,IA,0.056639999999999996,11.667,0.6608188799999999,0.00653,811.0,5.2958300000000005
2022-04-09,IA,0.019610000000000002,10.667,0.20917987000000002,0.00718,882.0,6.3327599999999995
2022-04-16,IA,0.0,7.333,0.0,0.005829999999999999,913.0,5.3227899999999995
2022-04-23,IA,0.0,5.333,0.0,0.00524,952.667,4.9919750800000005
2022-04-30,IA,0.0,5.333,0.0,0.00366,1002.0,3.66732
2022-05-07,IA,0.0,4.333,0.0,0.00499,1065.667,5.317678329999999
2022-05-14,IA,0.05556,5.333,0.29630148,0.00731,1118.333,8.17501423
2022-05-21,IA,0.05556,5.333,0.29630148,0.00726,1140.0,8.2764
2022-05-28,IA,0.05556,6.667,0.37041852,0.00836,1120.667,9.368776119999998
2022-06-04,IA,0.0,6.0,0.0,0.00909,1036.0,9.417240000000001
2022-06-11,IA,0.0,4.667,0.0,0.012889999999999999,892.333,11.502172369999998
2022-06-18,IA,0.0,2.0,0.0,0.0149,846.667,12.615338300000001
2022-06-25,IA,0.0,2.333,0.0,0.01394,807.0,11.24958
2022-07-02,IA,0.0,3.0,0.0,0.01988,820.667,16.31485996
2022-07-09,IA,0.0,3.0,0.0,0.022090000000000002,735.0,16.236150000000002
2022-07-16,IA,0.0,3.333,0.0,0.02091,772.333,16.14948303
2022-07-23,IA,0.0,3.667,0.0,0.01756,781.0,13.71436
2022-07-30,IA,0.2254,6.0,1.3523999999999998,0.01999,838.667,16.76495333
2022-08-06,IA,0.2254,5.0,1.127,0.02564,817.667,20.96498188
2022-08-13,IA,0.32539999999999997,4.0,1.3015999999999999,0.025310000000000003,830.0,21.0073
2022-08-20,IA,0.27777999999999997,2.333,0.64806074,0.02168,845.333,18.32681944
2022-08-27,IA,0.16667,3.0,0.5000100000000001,0.01901,903.0,17.16603
2022-09-03,IA,0.0,3.0,0.0,0.02131,1015.667,21.64386377
2022-09-10,IA,0.0,5.333,0.0,0.02398,1088.667,26.10623466
2022-09-17,IA,0.0,5.0,0.0,0.0359,1096.667,39.3703453
2022-09-24,IA,0.0,7.0,0.0,0.04872,994.0,48.42768
2022-10-01,IA,0.0,6.0,0.0,0.07021,1019.667,71.59082006999999
2022-10-08,IA,0.0,6.667,0.0,0.09926,1085.0,107.6971
2022-10-15,IA,0.05556,20.0,1.1112,0.14575,1203.333,175.38578475
2022-10-22,IA,0.14646,21.667,3.17334882,0.20122,1214.667,244.41529373999998
2022-10-29,IA,0.35017000000000004,25.667,8.987813390000001,0.24849,1412.667,351.03362282999996
2022-11-05,IA,0.44192,14.5,6.407839999999999,0.2699,1518.5,409.84315
2020-11-14,KS,0.054169999999999996,0.0,0.0,0.0,50.0,0.0
2020-11-21,KS,0.02083,0.0,0.0,0.0,46.667,0.0
2020-11-28,KS,0.0,0.0,0.0,0.0,70.333,0.0
2020-12-05,KS,0.0,0.0,0.0,0.0,117.0,0.0
2020-12-12,KS,0.0,0.0,0.0,0.0,153.667,0.0
2020-12-19,KS,0.0,0.0,0.0,0.0,148.333,0.0
2020-12-26,KS,0.0,0.0,0.0,0.0,123.0,0.0
2021-01-02,KS,0.0,0.0,0.0,0.0,106.667,0.0
2021-01-09,KS,0.0,0.0,0.0,0.0,97.0,0.0
2021-01-16,KS,0.0,0.0,0.0,0.0,88.667,0.0
2021-01-23,KS,0.0,0.0,0.0,0.0,89.0,0.0
2021-01-30,KS,0.0,0.0,0.0,0.0,97.667,0.0
2021-02-06,KS,0.0,0.0,0.0,0.0,100.333,0.0
2021-02-13,KS,0.0,0.0,0.0,0.0,87.333,0.0
2021-02-20,KS,0.0,0.0,0.0,0.0,77.667,0.0
2021-02-27,KS,0.0,0.0,0.0,0.0,81.0,0.0
2021-03-06,KS,0.0,0.0,0.0,0.0046300000000000004,82.667,0.38274821000000003
2021-03-13,KS,0.0,0.0,0.0,0.0046300000000000004,82.667,0.38274821000000003
2021-03-20,KS,0.03333,0.0,0.0,0.0046300000000000004,78.333,0.36268179
2021-03-27,KS,0.03333,0.0,0.0,0.0,76.667,0.0
2021-04-03,KS,0.0,0.0,0.0,0.0,82.333,0.0
2021-04-10,KS,0.0,0.0,0.0,0.0,80.333,0.0
2021-04-17,KS,0.0,0.0,0.0,0.0,85.667,0.0
2021-04-24,KS,0.0,0.0,0.0,0.0,86.0,0.0
2021-05-01,KS,0.0,0.0,0.0,0.0,85.667,0.0
2021-05-08,KS,0.0,0.0,0.0,0.0,84.667,0.0
2021-05-15,KS,0.0,0.0,0.0,0.0,81.667,0.0
2021-05-22,KS,0.0,0.0,0.0,0.0,83.0,0.0
2021-05-29,KS,0.0,0.0,0.0,0.0,85.667,0.0
2021-06-05,KS,0.0,0.0,0.0,0.0,87.333,0.0
2021-06-12,KS,0.0,0.0,0.0,0.00889,82.333,0.73194037
2021-06-19,KS,0.0,0.0,0.0,0.03026,79.0,2.39054
2021-06-26,KS,0.0,0.0,0.0,0.03442,77.667,2.67329814
2021-07-03,KS,0.0,0.0,0.0,0.03207,86.667,2.77941069
2021-07-10,KS,0.0,0.0,0.0,0.03065,99.667,3.05479355
2021-07-17,KS,0.0,0.0,0.0,0.04287,113.667,4.87290429
2021-07-24,KS,0.0,0.0,0.0,0.052649999999999995,127.333,6.70408245
2021-07-31,KS,0.0,0.0,0.0,0.048310000000000006,145.333,7.021037230000001
2021-08-07,KS,0.33332999999999996,0.0,0.0,0.05848,150.667,8.81100616
2021-08-14,KS,0.38889,0.0,0.0,0.08660999999999999,153.0,13.25133
2021-08-21,KS,0.35185,0.0,0.0,0.14534,145.333,21.12269822
2021-08-28,KS,0.48006,0.0,0.0,0.18675,150.0,28.0125
2021-09-04,KS,0.41595,0.0,0.0,0.19702999999999998,144.667,28.503739009999997
2021-09-11,KS,0.42125,0.0,0.0,0.20937999999999998,145.333,30.429823539999997
2021-09-18,KS,0.43378,0.0,0.0,0.21329,145.667,31.069314430000002
2021-09-25,KS,0.42799,0.0,0.0,0.21517,154.0,33.13618
2021-10-02,KS,0.3764,0.0,0.0,0.19072,154.0,29.37088
2021-10-09,KS,0.34677,0.0,0.0,0.16327000000000003,148.0,24.163960000000003
2021-10-16,KS,0.35256,0.0,0.0,0.14657,142.333,20.86174781
2021-10-23,KS,0.25534,0.0,0.0,0.12792,143.333,18.33515736
2021-10-30,KS,0.26328,0.0,0.0,0.12118000000000001,154.333,18.70207294
2021-11-06,KS,0.21071,0.0,0.0,0.1152,162.667,18.7392384
2021-11-13,KS,0.20238,0.0,0.0,0.09189,172.0,15.80508
2021-11-20,KS,0.08333,0.0,0.0,0.07143,174.0,12.428819999999998
2021-11-27,KS,0.07778,0.0,0.0,0.052649999999999995,184.333,9.705132449999999
2021-12-04,KS,0.12778,0.0,0.0,0.051719999999999995,193.0,9.981959999999999
2021-12-11,KS,0.12778,0.0,0.0,0.04489,199.0,8.93311
2021-12-18,KS,0.16667,0.0,0.0,0.03703,194.0,7.18382
2021-12-25,KS,0.08333,0.0,0.0,0.023010000000000003,208.667,4.801427670000001
2022-01-01,KS,0.08333,0.0,0.0,0.02355,215.667,5.07895785
2022-01-08,KS,0.0,0.0,0.0,0.02023,210.667,4.26179341
2022-01-15,KS,0.02222,0.0,0.0,0.02054,186.333,3.8272798199999998
2022-01-22,KS,0.02222,0.0,0.0,0.013859999999999999,167.333,2.31923538
2022-01-29,KS,0.02222,0.0,0.0,0.02398,158.667,3.80483466
2022-02-05,KS,0.04167,0.0,0.0,0.02009,163.333,3.28135997
2022-02-12,KS,0.04167,0.0,0.0,0.01582,169.0,2.6735800000000003
2022-02-19,KS,0.04167,0.0,0.0,0.00357,182.333,0.6509288099999999
2022-02-26,KS,0.0,0.0,0.0,0.00183,173.667,0.31781061
2022-03-05,KS,0.0,0.0,0.0,0.005869999999999999,171.0,1.0037699999999998
2022-03-12,KS,0.0,0.0,0.0,0.00404,153.333,0.61946532
2022-03-19,KS,0.0,0.0,0.0,0.00404,152.0,0.6140800000000001
2022-03-26,KS,0.0,0.0,0.0,0.00227,146.0,0.33142
2022-04-02,KS,0.0,0.0,0.0,0.00227,151.0,0.34276999999999996
2022-04-09,KS,0.0,0.0,0.0,0.004699999999999999,142.667,0.6705348999999999
2022-04-16,KS,0.0,0.0,0.0,0.00243,147.333,0.35801919
2022-04-23,KS,0.0,0.0,0.0,0.0096,130.333,1.2511967999999998
2022-04-30,KS,0.0,0.0,0.0,0.00936,135.333,1.26671688
2022-05-07,KS,0.11111,0.0,0.0,0.00936,127.667,1.1949631200000002
2022-05-14,KS,0.0,0.0,0.0,0.00454,144.0,0.65376
2022-05-21,KS,0.0,0.0,0.0,0.0023499999999999997,137.667,0.32351745
2022-05-28,KS,0.0,0.0,0.0,0.00454,142.333,0.64619182
2022-06-04,KS,0.0,0.0,0.0,0.00219,140.0,0.30660000000000004
2022-06-11,KS,0.0,0.0,0.0,0.00219,140.667,0.30806073
2022-06-18,KS,0.0,0.0,0.0,0.00295,127.667,0.37661764999999997
2022-06-25,KS,0.0,0.0,0.0,0.00609,118.0,0.71862
2022-07-02,KS,0.0,0.0,0.0,0.00849,119.333,1.0131371699999998
2022-07-09,KS,0.0,0.0,0.0,0.01279,127.667,1.6328609299999999
2022-07-16,KS,0.0,0.0,0.0,0.01201,139.333,1.67338933
2022-07-23,KS,0.0,0.0,0.0,0.020110000000000003,135.333,2.72154663
2022-07-30,KS,0.0,0.0,0.0,0.02281,134.0,3.05654
2022-08-06,KS,0.0,0.0,0.0,0.02514,134.333,3.3771316199999997
2022-08-13,KS,0.0,0.0,0.0,0.01951,137.667,2.68588317
2022-08-20,KS,0.0,0.0,0.0,0.01566,147.667,2.31246522
2022-08-27,KS,0.0,0.0,0.0,0.023399999999999997,145.0,3.393
2022-09-03,KS,0.0,0.0,0.0,0.025779999999999997,145.333,3.7466847399999996
2022-09-10,KS,0.0,0.0,0.0,0.02698,136.333,3.67826434
2022-09-17,KS,0.0,0.0,0.0,0.052320000000000005,141.667,7.4120174400000005
2022-09-24,KS,0.0,0.0,0.0,0.09477000000000001,149.333,14.15228841
2022-10-01,KS,0.0,0.0,0.0,0.1264,149.333,18.875691200000002
2022-10-08,KS,0.0,0.0,0.0,0.1646,144.667,23.8121882
2022-10-15,KS,0.0,0.0,0.0,0.17420000000000002,160.333,27.930008600000004
2022-10-22,KS,0.0,0.0,0.0,0.18245999999999998,187.667,34.24172082
2022-10-29,KS,0.0,0.0,0.0,0.14009,221.667,31.053330029999998
2022-11-05,KS,0.0,0.0,0.0,0.12119999999999999,228.5,27.6942
2020-11-14,KY,0.0,0.0,0.0,0.0,346.333,0.0
2020-11-21,KY,0.0,0.0,0.0,0.0,333.667,0.0
2020-11-28,KY,0.0,0.0,0.0,0.0,359.0,0.0
2020-12-05,KY,0.0,0.0,0.0,0.0,482.667,0.0
2020-12-12,KY,0.0,0.0,0.0,0.0,630.667,0.0
2020-12-19,KY,0.0,0.0,0.0,0.0,710.0,0.0
2020-12-26,KY,0.0,0.0,0.0,0.0,711.333,0.0
2021-01-02,KY,0.0,0.0,0.0,0.0,714.333,0.0
2021-01-09,KY,0.0,0.0,0.0,0.0,770.667,0.0
2021-01-16,KY,0.0,0.0,0.0,0.0,776.333,0.0
2021-01-23,KY,0.0,0.0,0.0,0.0,771.333,0.0
2021-01-30,KY,0.0,0.0,0.0,0.0,716.333,0.0
2021-02-06,KY,0.0,0.0,0.0,0.0,708.333,0.0
2021-02-13,KY,0.0,0.0,0.0,0.0,686.0,0.0
2021-02-20,KY,0.0,0.0,0.0,0.0,695.333,0.0
2021-02-27,KY,0.0,0.0,0.0,0.0005099999999999999,666.0,0.33965999999999996
2021-03-06,KY,0.0,0.0,0.0,0.0005099999999999999,677.333,0.34543982999999995
2021-03-13,KY,0.0,0.0,0.0,0.0005099999999999999,659.333,0.3362598299999999
2021-03-20,KY,0.0,0.0,0.0,0.0,652.667,0.0
2021-03-27,KY,0.0,0.0,0.0,0.00165,631.0,1.04115
2021-04-03,KY,0.0,0.0,0.0,0.00331,612.667,2.0279277700000002
2021-04-10,KY,0.0,0.0,0.0,0.0043,628.0,2.7004
2021-04-17,KY,0.0,0.0,0.0,0.00361,657.0,2.37177
2021-04-24,KY,0.0,0.0,0.0,0.00437,686.333,2.9992752099999995
2021-05-01,KY,0.0,0.0,0.0,0.00835,707.0,5.903449999999999
2021-05-08,KY,0.0,0.0,0.0,0.01439,713.667,10.269668130000001
2021-05-15,KY,0.0,0.0,0.0,0.01552,703.0,10.91056
2021-05-22,KY,0.0,0.0,0.0,0.02141,661.667,14.16629047
2021-05-29,KY,0.0,0.0,0.0,0.025089999999999998,631.667,15.84852503
2021-06-05,KY,0.0,0.0,0.0,0.027970000000000002,602.667,16.856595990000002
2021-06-12,KY,0.0,0.0,0.0,0.033010000000000005,614.667,20.290157670000003
2021-06-19,KY,0.0,0.0,0.0,0.03611,624.333,22.54466463
2021-06-26,KY,0.0,0.0,0.0,0.047619999999999996,595.333,28.349757459999996
2021-07-03,KY,0.0,0.0,0.0,0.08134999999999999,497.333,40.458039549999995
2021-07-10,KY,0.0,0.0,0.0,0.13002,411.333,53.481516660000004
2021-07-17,KY,0.0,0.0,0.0,0.18138,385.0,69.8313
2021-07-24,KY,0.0,0.0,0.0,0.22627,442.667,100.16226209
2021-07-31,KY,0.0,0.0,0.0,0.24688,510.333,125.99101104
2021-08-07,KY,0.0,0.0,0.0,0.26649999999999996,584.333,155.72474449999996
2021-08-14,KY,0.0,0.0,0.0,0.27502,678.667,186.64699834
2021-08-21,KY,0.0,0.0,0.0,0.26287,694.0,182.43178
2021-08-28,KY,0.0,0.0,0.0,0.23555,687.333,161.90128815
2021-09-04,KY,0.0,0.0,0.0,0.14725,1254.0,184.6515
2021-09-11,KY,0.0,0.0,0.0,0.09944000000000001,1467.333,145.91159352000003
2021-09-18,KY,0.0,0.0,0.0,0.059980000000000006,1737.0,104.18526000000001
2021-09-25,KY,0.0,0.0,0.0,0.06711,1352.0,90.73272
2021-10-02,KY,0.0,0.0,0.0,0.06948,1329.667,92.38526316
2021-10-09,KY,0.0,0.0,0.0,0.06856,1250.667,85.74572951999998
2021-10-16,KY,0.0,0.0,0.0,0.06547,1177.0,77.05819
2021-10-23,KY,0.0,0.0,0.0,0.056769999999999994,1155.667,65.60721558999998
2021-10-30,KY,0.0,0.0,0.0,0.047279999999999996,1179.667,55.77465575999999
2021-11-06,KY,0.0,0.0,0.0,0.04003,1254.0,50.19762
2021-11-13,KY,0.0,0.0,0.0,0.03548,1333.333,47.30665484
2021-11-20,KY,0.0,0.0,0.0,0.03449,1382.333,47.67666517
2021-11-27,KY,0.0,0.0,0.0,0.03313,1574.0,52.14662
2021-12-04,KY,0.0,0.0,0.0,0.02743,1774.667,48.67911581
2021-12-11,KY,0.0,0.0,0.0,0.02415,2024.0,48.8796
2021-12-18,KY,0.0,0.0,0.0,0.02182,2045.667,44.636453939999996
2021-12-25,KY,0.0,0.0,0.0,0.022690000000000002,2252.667,51.113014230000005
2022-01-01,KY,0.0,0.0,0.0,0.020630000000000003,2155.0,44.45765000000001
2022-01-08,KY,0.0,0.0,0.0,0.01805,1932.667,34.88463935
2022-01-15,KY,0.0,0.0,0.0,0.01576,1409.667,22.216351919999997
2022-01-22,KY,0.0,0.0,0.0,0.012969999999999999,1175.333,15.24406901
2022-01-29,KY,0.0,0.0,0.0,0.01081,1054.0,11.39374
2022-02-05,KY,0.0,0.0,0.0,0.00912,1031.667,9.408803039999999
2022-02-12,KY,0.0,0.0,0.0,0.00976,922.333,9.00197008
2022-02-19,KY,0.0,0.0,0.0,0.00746,875.0,6.5275
2022-02-26,KY,0.0,0.0,0.0,0.005180000000000001,844.333,4.37364494
2022-03-05,KY,0.0,0.0,0.0,0.00332,892.333,2.96254556
2022-03-12,KY,0.0,0.0,0.0,0.00469,923.333,4.33043177
2022-03-19,KY,0.0,0.0,0.0,0.00421,967.0,4.071070000000001
2022-03-26,KY,0.0,0.0,0.0,0.005869999999999999,974.667,5.72129529
2022-04-02,KY,0.0,0.0,0.0,0.006860000000000001,984.0,6.750240000000001
2022-04-09,KY,0.0,0.0,0.0,0.009479999999999999,984.667,9.334643159999999
2022-04-16,KY,0.0,0.0,0.0,0.01121,1028.0,11.52388
2022-04-23,KY,0.0,0.0,0.0,0.01659,1141.333,18.934714470000003
2022-04-30,KY,0.0,0.0,0.0,0.01949,1251.333,24.38848017
2022-05-07,KY,0.0,0.0,0.0,0.01812,1337.0,24.22644
2022-05-14,KY,0.0,0.0,0.0,0.01575,1393.667,21.950255249999998
2022-05-21,KY,0.0,0.0,0.0,0.01558,1425.0,22.2015
2022-05-28,KY,0.0,0.0,0.0,0.02098,1421.333,29.81956634
2022-06-04,KY,0.0,0.0,0.0,0.025830000000000002,1399.0,36.13617
2022-06-11,KY,0.0,0.0,0.0,0.03105,1373.667,42.65236035
2022-06-18,KY,0.0,0.0,0.0,0.03221,1376.333,44.331685930000006
2022-06-25,KY,0.0,0.0,0.0,0.029079999999999998,1334.667,38.81211636
2022-07-02,KY,0.0,0.0,0.0,0.02559,1368.0,35.00712
2022-07-09,KY,0.0,0.0,0.0,0.02428,1424.667,34.59091476
2022-07-16,KY,0.0,0.0,0.0,0.02848,1517.0,43.204159999999995
2022-07-23,KY,0.0,0.0,0.0,0.03068,1598.667,49.04710356
2022-07-30,KY,0.0,0.0,0.0,0.03216,1600.333,51.46670928
2022-08-06,KY,0.0,0.0,0.0,0.02881,1594.0,45.92314
2022-08-13,KY,0.0,0.0,0.0,0.03233,1610.0,52.0513
2022-08-20,KY,0.0,0.0,0.0,0.03403,1798.667,61.208638009999994
2022-08-27,KY,0.0,0.0,0.0,0.03935,1946.333,76.58820355
2022-09-03,KY,0.0,0.0,0.0,0.04623,2048.333,94.69443459
2022-09-10,KY,0.0,0.0,0.0,0.061900000000000004,2010.667,124.4602873
2022-09-17,KY,0.0,0.0,0.0,0.08303,2040.333,169.40884899000002
2022-09-24,KY,0.0,0.0,0.0,0.09939,1600.0,159.024
2022-10-01,KY,0.0,0.0,0.0,0.11349999999999999,1184.333,134.4217955
2022-10-08,KY,0.0,0.0,0.0,0.13417,791.667,106.21796139000001
2022-10-15,KY,0.0,0.0,0.0,0.0,543.333,0.0
